lavel,val
Tec,37.576127407080776
Tev,32.604039927848646
T_ini_vl,41.65784474153844
T_ave_vl,41.32540666557179
T_ini_cl,40.992968589605084
T_ave_cl,35.83665065120249
T_ini_ll,30.680332712799895
T_ave_ll,30.669757924658597
T_ccin,32.573356773091064
T_ccc,30.60162007607437
T_hs,40.17855911927262
Q_load,1000.0
Q_ev,974.5291459294975
Q_gr,8.905000476498827
Q_ec_wick_ccin,5.812868285622159
Q_ec_ccc,3.0869903605700784
Q_ec_amb,7.308841632158966
Q_cc_ll,12.418896070667836
Q_ccc_ccin,-0.39919803157568895
eval_ec[%],0.03571533156524538
eval_cc[%],0.7005225816621367
P_cap.,8857.923709682624
P_loss_wick,733.3181477602532
P_loss_gr,0.6603597495704889
P_loss_vl,45.075120782799786
P_loss_cl,111.80909057878307
P_loss_ll,15.089081101003103
